id,name,country,category,followers,engagement_rate,fit_score,commission_rate,cost,avg_views,avg_likes,gender_ratio,age_group
1651,KOL_1651,SG,fashion,836112,0.0823,0.5634,0.192,7393.21,289218,23802,0.43,25-34
1652,KOL_1652,TH,beauty,50946,0.0557,0.4071,0.2186,624.57,14045,782,0.98,25-34
1653,KOL_1653,ID,beauty,41871,0.1271,0.6798,0.2303,556.14,12286,1561,0.27,25-34
1654,KOL_1654,TH,fmcg,75773,0.0561,0.6051,0.228,656.6,25110,1408,0.53,35+
1655,KOL_1655,MY,fashion,65694,0.0467,0.3624,0.2799,867.48,17349,810,0.59,35+
1656,KOL_1656,MY,fashion,3674,0.3,0.8003,0.2713,748.92,1127,338,0.89,25-34
1657,KOL_1657,MY,fmcg,5073,0.1007,0.6894,0.2832,303.37,1692,170,0.7,18-24
1658,KOL_1658,SG,beauty,5561,0.2498,0.4835,0.2929,1459.46,1422,355,0.87,35+
1659,KOL_1659,PH,fmcg,1462,0.2511,0.8916,0.3397,109.97,381,95,0.77,18-24
1660,KOL_1660,SG,beauty,87928,0.1067,0.7413,0.2666,4274.68,29546,3152,0.83,18-24
1661,KOL_1661,MY,fashion,2304,0.1837,0.8935,0.334,603.67,735,135,0.18,25-34
1662,KOL_1662,ID,fmcg,44737,0.1035,0.6769,0.2496,378.08,14792,1530,0.31,35+
1663,KOL_1663,SG,home,6117,0.2639,0.5291,0.3479,1196.73,1580,416,0.11,35+
1664,KOL_1664,TH,fashion,3958,0.118,0.6344,0.3197,486.97,1185,139,0.89,18-24
1665,KOL_1665,ID,fmcg,2153,0.1904,0.8097,0.2707,133.44,618,117,0.25,35+
1666,KOL_1666,MY,fmcg,23108,0.0897,0.5607,0.2286,444.84,5978,536,0.02,35+
1667,KOL_1667,TH,fashion,49470,0.121,0.9799,0.1847,1251.73,15450,1869,1.0,35+
1668,KOL_1668,PH,fmcg,923675,0.1033,0.7294,0.161,760.03,273763,28279,0.79,25-34
1669,KOL_1669,PH,home,6091,0.1808,0.643,0.3038,109.69,1552,280,0.57,25-34
1670,KOL_1670,PH,fashion,331455,0.0435,0.726,0.1443,406.45,107081,4658,0.26,25-34
1671,KOL_1671,TH,home,921328,0.0407,0.8393,0.1254,1119.63,282300,11489,0.63,35+
1672,KOL_1672,PH,fashion,40002,0.1209,0.9523,0.2656,496.23,10485,1267,0.17,25-34
1673,KOL_1673,PH,home,8404,0.2069,0.7858,0.2901,145.49,2883,596,0.32,18-24
1674,KOL_1674,MY,home,2698,0.1082,0.9884,0.3411,299.09,932,100,0.82,25-34
1675,KOL_1675,SG,beauty,77773,0.1267,0.3043,0.1908,2008.67,24266,3074,0.52,25-34
1676,KOL_1676,ID,home,74819,0.1324,0.9122,0.2244,484.29,25140,3328,0.9,25-34
1677,KOL_1677,PH,beauty,63549,0.1406,0.747,0.1947,437.91,16795,2361,0.92,18-24
1678,KOL_1678,ID,fmcg,5116,0.1571,0.6351,0.2846,173.98,1580,248,0.73,35+
1679,KOL_1679,TH,fashion,6740,0.3,0.5579,0.281,835.19,1811,543,0.67,35+
1680,KOL_1680,TH,beauty,627919,0.0488,0.8578,0.1231,1677.79,218883,10681,0.43,25-34
1681,KOL_1681,ID,beauty,47382,0.1063,0.4019,0.1911,345.21,13430,1427,0.15,35+
1682,KOL_1682,PH,beauty,2197332,0.0685,0.8155,0.0951,917.28,752115,51519,0.4,18-24
1683,KOL_1683,ID,beauty,5808,0.2413,0.4165,0.2692,261.1,2020,487,0.54,35+
1684,KOL_1684,SG,beauty,2192,0.2673,0.3088,0.3301,853.72,565,151,0.61,25-34
1685,KOL_1685,MY,fmcg,4467438,0.0213,0.7447,0.1109,1685.18,1532529,32642,0.98,25-34
1686,KOL_1686,TH,fashion,75934,0.1221,0.9257,0.2681,2197.8,19080,2329,0.04,35+
1687,KOL_1687,PH,fmcg,876268,0.0325,0.9108,0.1705,491.38,286462,9310,0.91,25-34
1688,KOL_1688,TH,home,3822,0.1443,0.769,0.2762,286.28,982,141,0.83,18-24
1689,KOL_1689,PH,beauty,479199,0.0776,0.7337,0.1216,552.95,164773,12786,0.65,35+
1690,KOL_1690,SG,home,41578,0.0983,0.6756,0.2674,1653.87,13557,1332,0.8,35+
1691,KOL_1691,VN,beauty,86850,0.1062,0.9194,0.2106,557.92,26865,2853,0.48,35+
1692,KOL_1692,TH,fmcg,8853,0.1333,0.7767,0.2733,469.82,3042,405,0.09,35+
1693,KOL_1693,TH,fashion,3266800,0.0626,0.4768,0.1405,3882.43,1108595,69398,0.65,35+
1694,KOL_1694,MY,fmcg,78349,0.0672,0.3722,0.183,462.44,27123,1822,0.82,35+
1695,KOL_1695,SG,fashion,3824,0.2043,0.3346,0.2668,843.53,1018,207,0.04,18-24
1696,KOL_1696,SG,fmcg,4768,0.115,0.3441,0.2961,524.04,1386,159,0.11,18-24
1697,KOL_1697,VN,fmcg,92756,0.1173,0.9437,0.2515,353.93,25182,2953,0.01,18-24
1698,KOL_1698,VN,fashion,298549,0.0611,0.5021,0.2098,540.43,84118,5139,0.93,35+
1699,KOL_1699,TH,fmcg,2393,0.2346,0.8503,0.3283,407.29,794,186,0.86,35+
1700,KOL_1700,VN,beauty,6158,0.1797,0.7121,0.2535,204.72,1743,313,0.73,18-24
1701,KOL_1701,TH,home,62989,0.1198,0.8722,0.2752,1123.62,20566,2463,0.38,18-24
1702,KOL_1702,PH,home,1754,0.2137,0.7679,0.2592,59.67,442,94,0.9,25-34
1703,KOL_1703,ID,home,413620,0.0964,0.7929,0.1202,485.2,132700,12792,0.54,18-24
1704,KOL_1704,MY,home,5405,0.2522,0.666,0.3273,509.03,1550,390,0.43,35+
1705,KOL_1705,PH,fashion,3307,0.1875,0.6952,0.2888,165.08,1062,199,0.78,35+
1706,KOL_1706,MY,fmcg,8101,0.2129,0.7447,0.3029,619.64,2723,579,0.66,25-34
1707,KOL_1707,ID,home,176177,0.0533,0.714,0.1654,307.46,46585,2482,0.57,25-34
1708,KOL_1708,VN,home,4878,0.142,0.3929,0.2955,63.66,1543,219,0.52,35+
1709,KOL_1709,MY,home,295845,0.0533,0.3551,0.2135,824.62,76347,4069,0.78,25-34
1710,KOL_1710,TH,beauty,6150,0.2606,0.6407,0.3171,854.18,1679,437,0.49,25-34
1711,KOL_1711,SG,fashion,19781,0.0532,0.8843,0.208,1240.91,6191,329,0.71,25-34
1712,KOL_1712,PH,home,556910,0.0437,0.7222,0.1712,307.96,144107,6297,0.45,35+
1713,KOL_1713,MY,home,377175,0.0772,0.9414,0.1881,1607.53,118728,9165,0.49,18-24
1714,KOL_1714,TH,fmcg,9286,0.1382,0.3991,0.3331,428.03,3048,421,0.57,35+
1715,KOL_1715,TH,beauty,7542,0.1527,0.5395,0.2959,620.05,2101,320,0.83,25-34
1716,KOL_1716,SG,home,592834,0.0995,0.9437,0.2087,5795.44,206239,20520,0.79,18-24
1717,KOL_1717,ID,fashion,8954,0.2313,0.8718,0.3189,568.31,2973,687,0.45,18-24
1718,KOL_1718,TH,beauty,7876,0.1297,0.6796,0.2981,660.26,2029,263,0.79,35+
1719,KOL_1719,SG,fashion,17733,0.0512,0.9823,0.2644,1544.17,6086,311,0.11,35+
1720,KOL_1720,TH,fashion,4046,0.1993,0.3305,0.3447,497.97,1236,246,0.05,35+
1721,KOL_1721,TH,beauty,1718,0.0928,0.6011,0.2505,206.15,553,51,0.26,35+
1722,KOL_1722,SG,home,785398,0.0361,0.8496,0.1899,3469.09,226103,8162,0.81,18-24
1723,KOL_1723,PH,home,647255,0.0645,0.7012,0.1332,309.21,178662,11523,0.28,25-34
1724,KOL_1724,VN,fashion,533502,0.0776,0.7371,0.2177,1023.56,146625,11378,0.8,35+
1725,KOL_1725,SG,fmcg,2158,0.1017,0.4076,0.2722,331.7,586,59,0.07,25-34
1726,KOL_1726,ID,home,6897,0.1889,0.9169,0.3371,264.51,1880,355,0.42,18-24
1727,KOL_1727,PH,fashion,45783,0.1448,0.8217,0.2388,485.22,13239,1917,0.99,25-34
1728,KOL_1728,TH,fashion,668268,0.0662,0.9774,0.1583,2912.77,206115,13644,0.41,18-24
1729,KOL_1729,TH,beauty,53364,0.0755,0.611,0.2193,914.71,17019,1284,0.62,25-34
1730,KOL_1730,MY,beauty,7505,0.1344,0.8104,0.3041,741.78,2217,297,0.9,25-34
1731,KOL_1731,SG,beauty,9083,0.2129,0.3193,0.3389,1619.03,2372,504,0.95,18-24
1732,KOL_1732,MY,fashion,76520,0.1261,0.9904,0.2129,1934.41,21546,2716,0.7,25-34
1733,KOL_1733,PH,home,17075,0.1044,0.7437,0.2719,134.33,4914,513,0.82,25-34
1734,KOL_1734,VN,fashion,20899,0.1323,0.9251,0.1982,269.8,6510,861,0.78,35+
1735,KOL_1735,VN,beauty,1975,0.1131,0.8317,0.2579,101.13,522,59,0.34,35+
1736,KOL_1736,TH,fmcg,463882,0.1022,0.7805,0.1834,2003.13,156447,15988,0.34,25-34
1737,KOL_1737,ID,fmcg,9066,0.1179,0.4339,0.3095,180.34,2316,273,0.93,35+
1738,KOL_1738,MY,beauty,98351,0.0689,0.4614,0.181,863.47,31021,2137,0.29,35+
1739,KOL_1739,SG,beauty,49854,0.1067,0.783,0.1803,2237.19,15316,1634,0.13,18-24
1740,KOL_1740,TH,beauty,549219,0.0343,0.9806,0.1272,1453.35,156958,5383,0.63,18-24
1741,KOL_1741,SG,home,3742829,0.0416,0.9243,0.0846,3777.5,1063439,44239,0.91,35+
1742,KOL_1742,PH,fmcg,29203,0.0435,0.3233,0.2369,85.91,9665,420,0.01,18-24
1743,KOL_1743,MY,fmcg,8020,0.3,0.6832,0.3217,744.53,2493,747,0.26,35+
1744,KOL_1744,ID,fashion,602250,0.0689,0.3877,0.177,941.58,169501,11678,0.31,35+
1745,KOL_1745,PH,fmcg,2572733,0.0614,0.5748,0.1259,678.89,865090,53116,0.16,25-34
1746,KOL_1746,ID,fmcg,3632,0.2489,0.351,0.2813,135.58,974,242,0.9,18-24
1747,KOL_1747,ID,fashion,8526,0.1878,0.3428,0.2719,267.17,2357,442,0.31,18-24
1748,KOL_1748,VN,beauty,1523,0.2235,0.9246,0.2856,145.77,381,85,0.64,35+
1749,KOL_1749,MY,beauty,64264,0.0887,0.406,0.2184,896.39,19703,1747,0.22,18-24
1750,KOL_1750,PH,home,10851,0.0748,0.9704,0.2554,97.25,3636,271,0.32,35+
1751,KOL_1751,TH,fashion,191989,0.045,0.8397,0.1595,1202.18,55564,2500,0.95,18-24
1752,KOL_1752,TH,home,33485,0.1424,0.399,0.2321,509.53,8689,1237,0.26,25-34
1753,KOL_1753,MY,home,828659,0.061,0.6114,0.2042,1853.08,236741,14441,0.71,35+
1754,KOL_1754,SG,fashion,4097,0.2119,0.3693,0.2568,899.2,1293,273,0.79,35+
1755,KOL_1755,PH,beauty,74072,0.1262,0.6959,0.2573,571.31,22639,2857,0.44,35+
1756,KOL_1756,PH,fmcg,2336,0.2742,0.6983,0.2667,100.93,760,208,0.09,35+
1757,KOL_1757,PH,fashion,16598,0.1326,0.942,0.1867,234.03,4918,652,0.61,18-24
1758,KOL_1758,TH,home,86268,0.0836,0.6563,0.2666,923.14,23139,1934,1.0,18-24
1759,KOL_1759,SG,home,8811,0.1148,0.6858,0.3037,941.49,2843,326,0.93,18-24
1760,KOL_1760,TH,fashion,3547,0.098,0.4951,0.3231,375.08,1155,113,0.75,18-24
1761,KOL_1761,VN,fashion,57173,0.11,0.7908,0.2536,481.35,14399,1583,0.13,35+
1762,KOL_1762,ID,fashion,1830,0.1654,0.4045,0.3217,149.29,585,96,0.36,18-24
1763,KOL_1763,ID,beauty,23531,0.0712,0.329,0.2218,209.07,6075,432,0.41,25-34
1764,KOL_1764,PH,fmcg,1941,0.1837,0.4616,0.296,67.95,586,107,0.9,18-24
1765,KOL_1765,ID,beauty,39392,0.0475,0.316,0.2216,216.35,13466,639,0.81,35+
1766,KOL_1766,ID,fashion,5891,0.1813,0.9024,0.2619,341.01,1502,272,0.26,35+
1767,KOL_1767,SG,beauty,46163,0.0458,0.4135,0.2601,1478.66,13203,604,0.94,25-34
1768,KOL_1768,PH,fmcg,75678,0.0448,0.9194,0.2261,225.89,25089,1123,0.88,18-24
1769,KOL_1769,PH,home,7455,0.2503,0.6585,0.2862,136.12,2174,544,0.58,25-34
1770,KOL_1770,VN,home,1592,0.1843,0.9858,0.3105,68.96,446,82,0.72,35+
1771,KOL_1771,ID,fashion,11118,0.0755,0.4171,0.2647,207.73,3569,269,0.13,18-24
1772,KOL_1772,VN,home,3406,0.1641,0.7658,0.3441,92.97,1135,186,0.7,25-34
1773,KOL_1773,MY,fmcg,23292,0.1268,0.7454,0.2749,736.23,6224,789,0.74,25-34
1774,KOL_1774,VN,fmcg,4933,0.2748,0.7979,0.2764,126.24,1335,366,0.56,18-24
1775,KOL_1775,ID,home,855149,0.1119,0.9631,0.1867,1286.73,261585,29271,0.53,18-24
1776,KOL_1776,MY,beauty,4314,0.2494,0.7827,0.3206,793.71,1266,315,0.85,35+
1777,KOL_1777,PH,fmcg,13668,0.0864,0.5589,0.2716,124.86,4571,394,0.68,25-34
1778,KOL_1778,TH,home,8430,0.1917,0.8044,0.3447,625.48,2477,474,0.97,25-34
1779,KOL_1779,VN,fmcg,8736,0.2777,0.5707,0.3462,178.9,2249,624,0.43,25-34
1780,KOL_1780,MY,home,3901,0.1621,0.6748,0.3425,365.21,1291,209,0.92,25-34
1781,KOL_1781,TH,fmcg,54786,0.0586,0.3998,0.2197,446.94,17355,1017,0.18,18-24
1782,KOL_1782,MY,home,5524,0.1223,0.8022,0.2682,322.29,1506,184,0.93,25-34
1783,KOL_1783,ID,fmcg,5338,0.2359,0.4735,0.3317,219.14,1643,387,0.78,25-34
1784,KOL_1784,PH,fashion,1914,0.1856,0.7604,0.2604,117.83,653,121,0.9,18-24
1785,KOL_1785,TH,fashion,99949,0.1202,0.6716,0.1942,1543.59,26957,3240,0.08,35+
1786,KOL_1786,ID,home,22108,0.1432,0.5228,0.2616,241.63,6671,955,0.74,18-24
1787,KOL_1787,VN,fmcg,76255,0.1185,0.8909,0.1849,230.4,23137,2741,0.19,18-24
1788,KOL_1788,TH,fashion,955500,0.0818,0.5876,0.1423,2698.65,297163,24307,0.46,18-24
1789,KOL_1789,MY,beauty,62468,0.1118,0.4365,0.2079,979.29,16124,1802,0.65,18-24
1790,KOL_1790,SG,beauty,759869,0.0865,0.8696,0.1225,5630.59,238134,20598,0.33,35+
1791,KOL_1791,VN,fashion,15980,0.0496,0.6387,0.2529,153.15,4129,204,0.31,25-34
1792,KOL_1792,SG,beauty,35541,0.0456,0.5108,0.2569,1421.08,9776,445,0.76,35+
1793,KOL_1793,ID,beauty,827846,0.0414,0.9359,0.1398,1005.22,288544,11945,0.35,35+
1794,KOL_1794,ID,fmcg,7402,0.1442,0.7207,0.3284,246.43,2202,317,0.13,25-34
1795,KOL_1795,ID,fashion,2477439,0.0772,0.778,0.0669,1082.34,787115,60765,0.69,25-34
1796,KOL_1796,TH,home,4114,0.2874,0.422,0.3353,376.95,1382,397,0.69,18-24
1797,KOL_1797,TH,beauty,336456,0.0381,0.361,0.167,954.99,90119,3433,0.91,35+
1798,KOL_1798,MY,fashion,1191100,0.049,0.6485,0.133,2404.9,323976,15874,0.38,18-24
1799,KOL_1799,SG,fashion,3042,0.1154,0.7514,0.3393,1077.64,1045,120,0.68,35+
1800,KOL_1800,VN,fmcg,3961544,0.0281,0.7664,0.1423,577.22,1127822,31691,0.53,25-34
1801,KOL_1801,ID,fashion,601719,0.0433,0.4839,0.218,1026.57,164631,7128,0.98,18-24
1802,KOL_1802,SG,home,3644,0.2846,0.7443,0.2754,900.58,989,281,0.35,35+
1803,KOL_1803,VN,fashion,693572,0.0447,0.9936,0.1379,651.42,219758,9823,0.41,25-34
1804,KOL_1804,ID,fmcg,6530,0.1489,0.9302,0.3364,273.73,1883,280,0.07,35+
1805,KOL_1805,MY,fashion,1908,0.1628,0.6442,0.2506,329.49,648,105,0.32,35+
1806,KOL_1806,VN,beauty,909680,0.0393,0.4039,0.142,490.93,277930,10922,0.17,35+
1807,KOL_1807,PH,home,5699,0.2139,0.8797,0.2886,128.23,1746,373,0.73,25-34
1808,KOL_1808,VN,beauty,6217,0.131,0.422,0.2868,152.96,1993,261,0.98,25-34
1809,KOL_1809,VN,beauty,6606,0.1546,0.6987,0.3076,236.39,2035,314,0.59,18-24
1810,KOL_1810,PH,beauty,69095,0.0959,0.4294,0.2611,383.43,17422,1670,0.25,25-34
1811,KOL_1811,MY,fashion,3796190,0.0217,0.7564,0.1229,2851.42,996131,21616,0.15,18-24
1812,KOL_1812,SG,fmcg,699339,0.0501,0.9342,0.1663,3876.3,234329,11739,0.41,35+
1813,KOL_1813,PH,fashion,2990477,0.0296,0.6434,0.058,381.05,844809,25006,0.13,35+
1814,KOL_1814,SG,fmcg,1463,0.1828,0.7037,0.3149,556.6,472,86,0.35,35+
1815,KOL_1815,TH,fashion,761615,0.0873,0.7888,0.1315,2664.86,202422,17671,0.63,25-34
1816,KOL_1816,SG,home,4086,0.1066,0.8076,0.2682,592.03,1084,115,0.14,18-24
1817,KOL_1817,PH,home,2134,0.146,0.5444,0.3493,61.72,678,98,0.64,25-34
1818,KOL_1818,PH,home,16545,0.0392,0.6929,0.2109,60.66,5498,215,0.76,25-34
1819,KOL_1819,MY,fmcg,85025,0.0879,0.5167,0.2616,927.9,27574,2423,0.89,25-34
1820,KOL_1820,ID,home,14426,0.0648,0.3161,0.2115,82.54,4057,262,0.47,18-24
1821,KOL_1821,PH,fmcg,60609,0.1501,0.7315,0.1879,274.3,20353,3054,0.57,25-34
1822,KOL_1822,SG,fmcg,7228,0.1318,0.7863,0.3219,1135.11,1990,262,0.37,18-24
1823,KOL_1823,ID,beauty,3639,0.2026,0.5986,0.3353,282.8,1224,247,0.29,35+
1824,KOL_1824,TH,home,83346,0.1429,0.7282,0.2214,1037.71,27956,3994,0.25,25-34
1825,KOL_1825,MY,home,406352,0.0774,0.4802,0.1812,1149.45,127508,9869,0.57,35+
1826,KOL_1826,TH,fmcg,89621,0.0708,0.9004,0.2085,894.84,26822,1898,0.88,25-34
1827,KOL_1827,PH,fashion,3807,0.1117,0.5297,0.3105,128.3,1196,133,0.72,18-24
1828,KOL_1828,SG,home,3806023,0.072,0.9176,0.06,3541.29,1034181,74461,0.1,18-24
1829,KOL_1829,MY,fmcg,4188715,0.0482,0.7839,0.1262,2865.78,1298276,62576,0.33,35+
1830,KOL_1830,PH,fashion,5703,0.2453,0.5594,0.3359,258.68,1553,380,0.04,18-24
1831,KOL_1831,MY,fashion,5557,0.2356,0.5671,0.3224,816.47,1618,381,0.57,18-24
1832,KOL_1832,PH,home,6828,0.1315,0.4428,0.3358,90.85,2071,272,0.53,35+
1833,KOL_1833,MY,fmcg,6419,0.2248,0.8877,0.3471,709.11,1685,378,0.92,35+
1834,KOL_1834,TH,home,2126,0.1458,0.5088,0.2897,183.11,587,85,0.08,18-24
1835,KOL_1835,ID,fashion,677483,0.0624,0.5076,0.2029,1246.61,190023,11857,0.93,35+
1836,KOL_1836,PH,fashion,5074,0.1372,0.4282,0.3156,150.0,1278,175,0.3,35+
1837,KOL_1837,VN,fmcg,85949,0.0919,0.7724,0.2581,279.97,21946,2016,0.03,35+
1838,KOL_1838,MY,fashion,3307,0.1997,0.8273,0.3386,735.61,872,174,0.65,25-34
1839,KOL_1839,TH,fashion,47492,0.0437,0.9955,0.2641,1062.25,12351,539,0.16,35+
1840,KOL_1840,SG,home,975263,0.0481,0.4134,0.1622,2658.51,288161,13860,0.18,25-34
1841,KOL_1841,SG,fashion,30903,0.0551,0.9958,0.1809,1456.76,7791,429,0.13,25-34
1842,KOL_1842,ID,fashion,24130,0.0709,0.4608,0.2054,241.87,7951,563,0.44,35+
1843,KOL_1843,MY,fmcg,97861,0.1509,0.5556,0.2656,1373.31,26791,4042,0.78,35+
1844,KOL_1844,VN,home,51312,0.0724,0.4215,0.2011,103.92,13468,975,0.94,18-24
1845,KOL_1845,ID,fashion,870406,0.0764,0.8712,0.1229,1240.68,253102,19336,0.72,18-24
1846,KOL_1846,SG,beauty,9850,0.1386,0.9805,0.2591,1822.59,3197,443,0.16,18-24
1847,KOL_1847,VN,fmcg,27354,0.0804,0.3409,0.2716,103.29,7899,635,0.66,35+
1848,KOL_1848,PH,home,23315,0.1306,0.7452,0.2625,169.67,7524,982,0.11,35+
1849,KOL_1849,SG,fashion,291761,0.082,0.5518,0.1737,3903.08,87381,7165,0.15,35+
1850,KOL_1850,ID,home,29442,0.086,0.3449,0.2399,160.94,9755,838,0.78,25-34
1851,KOL_1851,VN,fashion,9745,0.1448,0.655,0.3447,282.05,2933,424,0.25,18-24
1852,KOL_1852,MY,beauty,20001,0.1121,0.3592,0.2331,564.35,6978,782,0.51,18-24
1853,KOL_1853,VN,beauty,82456,0.0965,0.7299,0.2254,494.19,21424,2067,0.86,25-34
1854,KOL_1854,TH,beauty,1590,0.2933,0.7188,0.3088,475.28,556,163,0.62,35+
1855,KOL_1855,MY,fashion,6215,0.2765,0.3766,0.2676,632.71,2058,569,0.95,35+
1856,KOL_1856,TH,fashion,4609,0.1913,0.315,0.2644,389.93,1344,257,0.18,35+
1857,KOL_1857,ID,fashion,5270,0.2278,0.895,0.324,445.42,1319,300,0.69,18-24
1858,KOL_1858,MY,home,5749,0.1562,0.9334,0.3002,448.63,1968,307,0.5,35+
1859,KOL_1859,MY,home,53331,0.0409,0.8631,0.2414,540.67,16425,671,0.77,35+
1860,KOL_1860,SG,fashion,6131,0.1454,0.6478,0.2897,1361.43,1747,254,0.16,35+
1861,KOL_1861,PH,home,64278,0.0594,0.9449,0.2595,211.49,17380,1032,0.91,35+
1862,KOL_1862,ID,fashion,7854,0.1126,0.6799,0.2528,259.99,2341,263,0.57,18-24
1863,KOL_1863,PH,fashion,5683,0.1168,0.9053,0.2542,171.55,1745,203,0.32,35+
1864,KOL_1864,ID,fmcg,62720,0.0606,0.7679,0.1972,288.25,20778,1259,0.72,35+
1865,KOL_1865,TH,beauty,288624,0.0318,0.5347,0.1846,1087.09,90218,2868,0.34,18-24
1866,KOL_1866,MY,home,2752,0.1463,0.8959,0.3074,301.37,802,117,0.7,18-24
1867,KOL_1867,ID,beauty,2371,0.1212,0.9648,0.2872,192.0,668,80,0.51,18-24
1868,KOL_1868,PH,fmcg,80559,0.0558,0.592,0.2098,193.67,20209,1127,0.1,35+
1869,KOL_1869,TH,fashion,6352,0.1541,0.5726,0.3337,699.1,1588,244,0.04,25-34
1870,KOL_1870,PH,fashion,9232,0.2829,0.7468,0.3332,405.11,2841,803,0.33,35+
1871,KOL_1871,TH,beauty,3675152,0.05,0.5795,0.1096,3006.61,986579,49328,0.22,35+
1872,KOL_1872,MY,fashion,3308,0.2383,0.4014,0.2683,443.58,983,234,0.69,18-24
1873,KOL_1873,VN,fmcg,5144,0.2247,0.3789,0.3438,99.93,1400,314,0.09,35+
1874,KOL_1874,SG,beauty,63248,0.1076,0.7291,0.2452,3320.66,20020,2154,0.7,18-24
1875,KOL_1875,MY,fashion,12608,0.0515,0.5956,0.2506,458.04,3279,168,0.01,18-24
1876,KOL_1876,MY,beauty,80679,0.078,0.432,0.2122,943.91,20550,1602,0.33,18-24
1877,KOL_1877,TH,fashion,9674,0.284,0.3013,0.3425,872.05,3281,931,0.81,18-24
1878,KOL_1878,SG,fmcg,83997,0.1081,0.6158,0.1964,1892.12,28493,3080,0.76,18-24
1879,KOL_1879,SG,fmcg,285924,0.1022,0.4448,0.1873,2751.11,78160,7987,0.21,25-34
1880,KOL_1880,SG,fmcg,20918,0.0995,0.9183,0.1977,1113.58,7093,705,0.1,25-34
1881,KOL_1881,SG,fashion,24242,0.035,0.4085,0.2001,728.56,6984,244,0.72,18-24
1882,KOL_1882,ID,fmcg,9856,0.2885,0.4567,0.3237,315.6,3209,925,0.86,35+
1883,KOL_1883,MY,beauty,12593,0.0947,0.6451,0.2222,525.8,3906,369,0.83,18-24
1884,KOL_1884,ID,beauty,9818,0.2264,0.8693,0.3121,550.78,2933,664,0.61,25-34
1885,KOL_1885,SG,fashion,9243,0.2284,0.7154,0.3041,2311.14,2616,597,0.35,25-34
1886,KOL_1886,PH,fmcg,1272,0.3,0.4055,0.2869,63.86,440,132,0.82,35+
1887,KOL_1887,ID,home,3798,0.2126,0.8806,0.2948,178.47,1107,235,0.62,35+
1888,KOL_1888,PH,beauty,31300,0.0713,0.491,0.2564,233.65,10848,773,0.3,18-24
1889,KOL_1889,SG,fmcg,89669,0.0395,0.6326,0.2223,1355.77,27406,1082,0.06,25-34
1890,KOL_1890,SG,fmcg,61951,0.095,0.6873,0.2107,1726.5,21056,2000,0.5,35+
1891,KOL_1891,SG,home,5656,0.158,0.6563,0.2613,744.84,1887,298,0.24,25-34
1892,KOL_1892,SG,beauty,92564,0.0754,0.7071,0.2797,3777.62,27940,2106,0.78,35+
1893,KOL_1893,VN,fmcg,5751,0.1775,0.4167,0.3376,96.7,1772,314,0.96,18-24
1894,KOL_1894,PH,fmcg,132925,0.037,0.6211,0.149,147.36,43091,1594,0.9,18-24
1895,KOL_1895,MY,fashion,287844,0.0538,0.551,0.1201,1031.13,100707,5418,0.54,35+
1896,KOL_1896,SG,fashion,1674,0.1563,0.8704,0.3119,920.46,540,84,0.26,35+
1897,KOL_1897,ID,fmcg,3320844,0.0468,0.4656,0.1288,937.44,836882,39166,0.05,18-24
1898,KOL_1898,SG,home,6651,0.2631,0.5823,0.3145,1181.61,1680,442,0.91,25-34
1899,KOL_1899,PH,home,2590,0.2286,0.4341,0.2932,63.78,674,154,0.5,25-34
1900,KOL_1900,VN,beauty,120454,0.0765,0.4134,0.1231,218.58,40452,3094,0.75,25-34
1901,KOL_1901,TH,fashion,3013,0.102,0.5069,0.3101,342.51,775,79,0.39,25-34
1902,KOL_1902,TH,fashion,65304,0.1145,0.873,0.2101,1502.05,16642,1905,0.38,18-24
1903,KOL_1903,TH,fmcg,6639,0.218,0.6344,0.3268,562.26,1848,402,0.94,18-24
1904,KOL_1904,VN,home,1129,0.1522,0.7446,0.294,43.43,285,43,0.26,25-34
1905,KOL_1905,TH,fashion,60960,0.0687,0.8498,0.2401,1267.5,17912,1230,0.17,18-24
1906,KOL_1906,TH,home,50965,0.0447,0.9786,0.2529,600.98,14528,649,0.1,35+
1907,KOL_1907,VN,fashion,724881,0.0364,0.5761,0.2147,712.45,190131,6920,0.93,25-34
1908,KOL_1908,TH,fashion,3345,0.2242,0.4099,0.3117,483.62,1120,251,0.32,35+
1909,KOL_1909,VN,home,6320,0.1376,0.5137,0.264,72.87,1900,261,0.1,18-24
1910,KOL_1910,MY,home,2374439,0.0511,0.614,0.1416,1995.08,732308,37420,0.85,18-24
1911,KOL_1911,ID,home,2519,0.1496,0.4885,0.3139,96.69,721,107,0.77,25-34
1912,KOL_1912,PH,beauty,79327,0.1333,0.5071,0.2156,434.62,22291,2971,0.7,35+
1913,KOL_1913,TH,fashion,44073,0.0805,0.4422,0.2288,801.96,15395,1239,0.03,18-24
1914,KOL_1914,ID,fashion,4567,0.2049,0.3481,0.3325,251.67,1408,288,0.92,18-24
1915,KOL_1915,SG,beauty,14906,0.0966,0.9227,0.2153,1508.83,4082,394,0.48,25-34
1916,KOL_1916,MY,home,5673,0.2602,0.5212,0.2682,383.99,1873,487,0.69,25-34
1917,KOL_1917,SG,beauty,4484,0.3,0.6378,0.2602,1465.36,1410,423,0.86,25-34
1918,KOL_1918,MY,fmcg,72700,0.0567,0.5671,0.2243,619.01,21278,1206,0.93,35+
1919,KOL_1919,PH,fashion,717455,0.1092,0.4571,0.1788,931.55,213043,23264,0.89,35+
